"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL305686";"CORDYCEPIN";"1.0";"251.25";"0";"-0.95";"1";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL691889";"Inhibition HCV NS5B-mediated RNA synthesis";"F";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149159";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL179673";"";"None";"418.54";"1";"5.45";"19";"Cc1ccc(-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2CC(=O)N(C)C)cc1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"18.56";"0.34";"2.32";"12.42";"0";"CHEMBL829597";"Inhibitory activity against RNA dependent RNA polymerase nonstructural protein 5B in hepatitis C virus; n=1";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142688";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL179228";"";"None";"460.57";"1";"5.22";"22";"Cc1ccc(-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2CC(=O)N2CCOCC2)cc1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"17.28";"0.32";"2.74";"11.09";"0";"CHEMBL829597";"Inhibitory activity against RNA dependent RNA polymerase nonstructural protein 5B in hepatitis C virus; n=1";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142688";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL418899";"2'-B-METHYL-GUANOSINE";"None";"297.27";"0";"-2.30";"12";"C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(N)nc21";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL691889";"Inhibition HCV NS5B-mediated RNA synthesis";"F";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149159";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL188448";"";"None";"266.64";"0";"1.91";"5";"O=C(O)c1nc(-c2ccc(Cl)cc2)nc(O)c1O";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"21.95";"0.44";"3.94";"5.65";"0";"CHEMBL831436";"Inhibitory concentration required to inhibit HCV RNA dependent RNA polymerase Nonstructural protein 5B in the presence of Mn2+ is determined";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138789";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL207911";"";"None";"358.22";"0";"1.85";"33";"O=C(O)[C@@H]1CSCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1O";"IC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"18.48";"0.45";"4.77";"6.97";"0";"CHEMBL869357";"Inhibition of HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1147722";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL206946";"";"None";"324.18";"0";"2.23";"22";"O=C(O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL869357";"Inhibition of HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1147722";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL182462";"";"None";"452.53";"1";"5.62";"35";"COc1cccc(Oc2ccc(C(=O)N(c3ncc(C(=O)O)s3)C3CCCCC3)cc2)c1";"IC50";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"12.17";"0.24";"-0.11";"6.19";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL182991";"";"None";"458.11";"0";"4.98";"4c";"Oc1ncnc2nc(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)nc12";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"12.06";"0.30";"0.54";"7.69";"0";"CHEMBL832944";"Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144286";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL204122";"";"None";"253.24";"0";"0.90";"24";"Nc1ccsc1-c1nc(O)c(O)c(C(=O)O)n1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"22.59";"0.46";"4.82";"4.42";"0";"CHEMBL864354";"Inhibitory activity against HCV 1b BK NS5B deltaC55 RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138187";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL175882";"";"None";"420.83";"0";"3.29";"34";"O=C(NCc1ccccc1Cl)Nc1ccsc1-c1nc(O)c(O)c(C(=O)O)n1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"16.36";"0.34";"3.60";"4.76";"0";"CHEMBL864366";"Inhibitory activity against HCV 1b BK NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138187";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL206518";"";"None";"421.82";"0";"3.72";"35";"O=C(Nc1ccsc1-c1nc(O)c(O)c(C(=O)O)n1)OCc1ccccc1Cl";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"14.33";"0.29";"2.33";"4.26";"0";"CHEMBL862550";"Inhibitory activity against HCV 1b BK NS5B deltaC55-R158K mutant RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138187";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL109823";"";"None";"214.13";"0";"-0.17";"5";"COC(=O)c1oc(C(=O)O)cc(=O)c1O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL750253";"Inhibitory potency against NS5B HCV polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1146656";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL223585";"2'-C-METHYLCYTIDINE TRIPHOSPHATE";"-1.0";"497.18";"2";"-1.82";"2'-C-Me-CTP";"C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(N)nc1=O";"IC50";"'='";"60000.0";"nM";"4.22";"";"";"UO_0000065";"8.49";"0.19";"6.04";"1.56";"0";"CHEMBL985669";"Inhibition of HCV NS5B polymerase S282T mutant assessed as blocking of full length RNA product formation by single-nucleotide incorporation assay";"B";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"O39930";"S282T";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1155141";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2007";"None";"";""
"CHEMBL480328";"";"None";"467.16";"2";"-1.18";"3'-dCTP";"Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C[C@H]2O)c(=O)n1";"IC50";"'='";"770.0";"nM";"6.11";"";"";"UO_0000065";"13.09";"0.30";"7.29";"2.44";"0";"CHEMBL985669";"Inhibition of HCV NS5B polymerase S282T mutant assessed as blocking of full length RNA product formation by single-nucleotide incorporation assay";"B";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"O39930";"S282T";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1155141";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2007";"None";"";""
"CHEMBL374931";"";"None";"521.21";"3";"-1.24";"2'-C-Me-ATP";"C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1cnc2c(N)ncnc21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL985669";"Inhibition of HCV NS5B polymerase S282T mutant assessed as blocking of full length RNA product formation by single-nucleotide incorporation assay";"B";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"O39930";"S282T";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1155141";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2007";"None";"";""
"CHEMBL188277";"";"None";"280.67";"0";"1.99";"4";"COC(=O)c1nc(-c2ccc(Cl)cc2)nc(O)c1O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL831435";"Inhibitory concentration required to inhibit HCV RNA dependent RNA polymerase Nonstructural protein 5B in the presence of Mg2+ is determined";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138789";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL188277";"";"None";"280.67";"0";"1.99";"4";"COC(=O)c1nc(-c2ccc(Cl)cc2)nc(O)c1O";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"16.11";"0.33";"2.53";"4.89";"0";"CHEMBL831436";"Inhibitory concentration required to inhibit HCV RNA dependent RNA polymerase Nonstructural protein 5B in the presence of Mn2+ is determined";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138789";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL195256";"";"None";"438.82";"0";"4.90";"77";"O=C(O)/C(=C/c1ccc(Oc2c(Cl)cccc2[N+](=O)[O-])cc1)NC(=O)c1ccccc1";"IC50";"'='";"5500.0";"nM";"5.26";"";"";"UO_0000065";"11.99";"0.23";"0.36";"4.43";"0";"CHEMBL832697";"Inhibitory concentration against Hepatitis C virus NS5B polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140265";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL192112";"";"None";"462.47";"1";"5.59";"63 (table 3)";"Nc1ccc(Oc2ccc(/C=C(\NC(=O)CCC3CCCC3)C(=O)O)cc2)c(C(F)(F)F)c1";"IC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"10.50";"0.20";"-0.74";"4.78";"0";"CHEMBL827995";"Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1145278";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL195310";"";"None";"378.82";"0";"4.26";"27";"O=C(O)/C(=C/c1cncc(-c2ccccc2Cl)c1)NC(=O)c1ccccc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL832697";"Inhibitory concentration against Hepatitis C virus NS5B polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140265";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL180837";"";"None";"490.50";"1";"6.63";"34";"O=C(O)c1cnc(N(C(=O)c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)C2CCCCC2)s1";"IC50";"'='";"4400.0";"nM";"5.36";"";"";"UO_0000065";"10.92";"0.22";"-1.27";"6.72";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL439848";"";"None";"435.52";"0";"4.55";"51";"COc1ccc(-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2CC(=O)N(C)C)cn1";"IC50";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"16.44";"0.31";"2.61";"8.46";"0";"CHEMBL830123";"Inhibitory activity against by hepatitis C virus NS5B polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140313";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL190428";"";"None";"517.67";"2";"5.62";"53";"COc1ccc(-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2CC(=O)N2CCC(N(C)C)CC2)cc1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"15.54";"0.29";"2.43";"10.73";"0";"CHEMBL832625";"Inhibitory activity against hepatitis C virus NS5B polymerase enzyme; Range=6-9 nM";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140313";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL200327";"";"None";"453.50";"0";"3.22";"3h";"CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)sc2c1CCCC2";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"12.24";"0.25";"2.33";"3.84";"0";"CHEMBL864569";"Inhibitory activity against HCV 4a NS5B full length RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 4a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148540";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL200034";"";"None";"422.53";"0";"3.62";"3b";"CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccc(C)cc2)sc2c1CCCC2";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"14.20";"0.29";"2.38";"5.91";"0";"CHEMBL864569";"Inhibitory activity against HCV 4a NS5B full length RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 4a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148540";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL382327";"";"None";"422.53";"0";"3.62";"3d";"CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccccc2C)sc2c1CCCC2";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"14.31";"0.29";"2.43";"5.95";"0";"CHEMBL864569";"Inhibitory activity against HCV 4a NS5B full length RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 4a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148540";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL198718";"";"None";"450.68";"0";"4.00";"1";"O=C(O)C(=O)/C=C(\O)c1cccc(NS(=O)(=O)c2cc(Cl)c(Cl)cc2Cl)c1";"IC50";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"16.22";"0.37";"3.31";"6.05";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL362185";"";"None";"402.20";"0";"3.45";"3";"N#Cc1ccc(Br)cc1COc1cccc(/C(O)=C/C(=O)C(=O)O)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.40";"0.38";"3.55";"6.50";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL197033";"";"None";"281.33";"0";"2.29";"12";"O=C(O)C(=O)/C=C(\O)c1ccc(N2CCCCC2)s1";"IC50";"'='";"8200.0";"nM";"5.09";"";"";"UO_0000065";"18.08";"0.37";"2.80";"6.53";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL196012";"";"None";"300.29";"0";"2.97";"13";"O=C(O)C(=O)/C=C(\O)c1ccccc1Cc1ccc(F)cc1";"IC50";"'='";"8300.0";"nM";"5.08";"";"";"UO_0000065";"16.92";"0.32";"2.11";"6.81";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL194519";"";"None";"284.27";"0";"3.03";"22";"O=C(O)C(=O)/C=C(\O)c1cccc(Oc2ccccc2)c1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"16.61";"0.31";"1.69";"5.63";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL372675";"";"None";"306.31";"0";"3.03";"38";"O=C(O)C(=O)/C=C(\O)c1ccsc1Cc1cccc(F)c1";"IC50";"'='";"80000.0";"nM";"4.10";"";"";"UO_0000065";"13.38";"0.27";"1.07";"5.49";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL198813";"";"None";"416.24";"0";"3.35";"42";"O=C(O)C(=O)/C=C(\O)c1cccc(NS(=O)(=O)c2cc(Cl)cc(Cl)c2)c1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"16.47";"0.36";"3.50";"5.68";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL372359";"";"None";"348.33";"0";"2.58";"45";"O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccsc2C(=O)O)c1";"IC50";"'='";"950.0";"nM";"6.02";"";"";"UO_0000065";"17.29";"0.34";"3.44";"4.97";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL194300";"";"None";"279.20";"0";"0.26";"53";"O=C(O)C(=O)/C=C(\O)c1cccc(NC(=O)C(=O)O)c1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"16.91";"0.32";"4.46";"3.35";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL194460";"";"None";"306.31";"0";"3.03";"56";"O=C(O)C(=O)/C=C(\O)c1ccc(Cc2ccc(F)cc2)s1";"IC50";"'='";"65000.0";"nM";"4.19";"";"";"UO_0000065";"13.67";"0.27";"1.16";"5.61";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL197953";"";"None";"443.95";"0";"3.19";"57";"CCCCS(=O)(=O)N1CCCC(Cc2ccc(Cl)cc2)(/C(O)=C/C(=O)C(=O)O)C1";"IC50";"'='";"81400.0";"nM";"4.09";"";"";"UO_0000065";"9.21";"0.19";"0.90";"3.65";"0";"CHEMBL880598";"Inhibitory concentration against NS5B HCV polymerase using [alpha-32P]UTP as radioligand (30 degree C for 2 h, at pH 7.5 with Tris-HCl buffer)";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140440";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
